Total_Visits_Last_Year,Avg_Session_Duration_Minutes,Total_Clicks_On_Ads,Credit_Score,Loyalty_Points,Avg_Discount_Used,Total_Refund_Amount,Monthly_Spending_Estimate,Shipping_Distance_KM,Complaints_Count,Preferred_Contact_Time,Customer_Tier,Communication_Preference,Favorite_Product_Category,Special_Notes
18.9830831,7.116390082,4.882610037,-1.24335081,2.092861531,15.57695528,1.051565698,-6.578539761,,0.30568161,Morning,Bronze,Email,Electronics,Long-Term
22.81485066,-0.195696628,2.219606383,-8.535089043,-2.241646007,-0.93697738,475.0606855,5.239246051,2.259970234,,Afternoon,Bronze,,Sports,VIP
-11.90518474,-4.714266847,-7.872514461,-8.54961347,-13.94509261,-1.327762772,6.976618399,-8.331297195,-0.306915475,11.35340323,Afternoon,Platinum,Phone,Electronics,New Customer
7.720889728,-9.746482549,1.031318837,-2.196873059,-3.165942717,7.54561016,,8.187786143,0.962658233,10.41833747,Evening,Bronze,,Electronics,Long-Term
-3.371277133,-2.30029798,-12.21542515,-14.6062793,,-12.11116842,-15.87572561,4.60260515,-12.35113137,-4.742222594,Morning,,Email,Home,New Customer
-4.542056878,8.635220826,-3.290793949,-1.061036855,-13.79451073,5.348543876,3.519433164,-14.49624355,-0.075384402,-8.850090496,,Silver,,Clothing,New Customer
4.462833309,-16.95924141,-2.793878854,-11.4996363,5.514366895,-15.14405997,0.773892148,-4.348571793,-16.66847976,6.744121148,Afternoon,Bronze,SMS,Electronics,New Customer
-12.50492939,-18.49859526,-0.44613605,9.573864228,-0.691577906,1.697896578,-13.92125287,1.734137211,7.704660657,12.52685343,Morning,,,Sports,
-12.06893228,-5.491208188,-2.73729517,-0.844405775,21.3641258,14.85371454,-24.45094938,-11.78905577,6.748970557,-6.070146164,,Silver,,,VIP
-5.056282778,5.505584671,-11.60432785,-2.205906751,2.533678192,-1.24060456,-9.553918267,-21.2610776,-4.397854519,7.1539029,,Platinum,,Home,Long-Term
-2.450112095,4.578865666,0.939737551,-7.983345854,-11.33829794,1.431620964,-3.786703056,,-0.410819598,11.63875884,Afternoon,Silver,,Home,VIP
5.909287243,5.021750728,-0.386534506,-6.027572799,9.69830241,-5.426537927,2.93889574,-0.370784269,10.86978471,-2.451653771,,Platinum,Email,Sports,New Customer
-12.82961231,-0.62725501,,-4.944775529,10.90650213,,23.03045326,-5.170049046,-5.661200087,29.0161954,Morning,Platinum,,,
-11.74661816,15.18103345,9.865140635,-10.1930734,4.747826532,-5.953267718,-12.83564323,19.53277203,2.255277501,9.785777052,,Platinum,,Beauty,New Customer
-10.64355981,9.413871135,-0.270150095,7.104912118,11.05633116,-0.233521393,-12.67799879,-5.201568141,-1.994393774,9.17123565,,,SMS,Beauty,Long-Term
-18.62200921,10.5615487,7.111699055,5.640985192,-4.032752079,-12.63881933,-3.493688399,1.949385982,22.35274274,5.893523406,Afternoon,Platinum,Phone,Electronics,
-13.59279435,2.663289185,-5.801466859,-21.95762512,-5.726673121,-14.47949484,-2.436527529,-1.623309961,-6.315394877,6.320145667,Morning,Gold,Email,Home,Long-Term
29.61659516,,5.087846105,-6.274878301,5.609640933,10.0207467,5.012800075,,-11.70235384,2.174764543,Morning,,,Sports,VIP
-4.440269009,6.021575239,-1.422230452,-0.118595095,-5.683512351,-6.636320752,-1.764603255,12.70771355,17.53178612,-6.761623086,Morning,Silver,Email,,Long-Term
,3.088707492,-7.039961302,-9.763029045,9.469634752,5.523171655,3.565947488,4.264867384,13.26827247,-16.37409273,,Bronze,,Electronics,
10.63881638,18.1968393,-3.419930921,9.29955248,16.61214678,-1.017804945,-12.60686482,9.760953949,4.444806409,-14.16150374,,,SMS,Clothing,
-15.45550621,2.082044094,1.833448527,5.640179482,16.87931086,-7.3445524,,11.44205485,16.76149647,7.822455034,,Silver,,Clothing,New Customer
8.285083339,-9.660109318,11.40556589,-29.90505882,-4.104339087,-2.08455271,,-11.7530251,-13.64611169,-16.57499957,Morning,Bronze,Phone,Home,VIP
12.02242887,15.87222997,-9.842611055,14.8182721,-1.065145548,-3.500625098,11.14947913,-17.37578999,,9.819113742,,Bronze,SMS,Clothing,
2.470614606,-6.13339486,10.03002515,23.74170266,-3.231365152,21.00275285,-6.575345948,14.82528684,1.176828478,12.56634435,,Gold,SMS,Home,
7.56663431,-6.780755372,12.04682551,8.47082467,,10.02237842,-27.98731831,12.46397079,3.046205849,-3.478426997,Afternoon,,SMS,Clothing,
-6.833211388,2.36915829,3.597344177,16.4867718,17.34545863,-3.546471712,1.130188484,13.4464884,3.753979377,17.54347747,Evening,Platinum,,Home,VIP
-14.91114862,-5.265388687,-7.661850613,1.97016952,-13.23353076,,3.706734637,5.029172543,8.439426828,21.43175153,Morning,Bronze,SMS,Sports,Long-Term
,8.104283019,-0.736161695,4.585074335,7.234489076,-4.030318232,5.616326873,10.15172888,3.258260198,-5.056815709,Evening,Gold,,,
12.62445329,5.313492272,6.829753022,-10.2426325,14.09790646,-4.161953908,5.257643987,-19.65521146,-4.813644632,,Evening,Bronze,SMS,Beauty,
-1.403090885,-15.05077904,10.35862909,-6.067145011,-2.628661335,-3.760610588,10.19557038,-6.32379417,-6.317140268,-6.676716798,Morning,,Email,,
0.880795133,5.885635005,-15.07236197,-5.591325332,1.106860664,5.637390587,-7.253672211,-12.23801679,4.423854415,-4.784271354,Evening,Platinum,SMS,Sports,VIP
-14.8463633,4.310926942,2.574771764,7.319487632,4.493897728,7.100383999,3.066387638,14.76061035,16.06579142,-8.068501562,Afternoon,Platinum,Email,Electronics,
-6.244116233,3.573191217,,11.1936228,,22.31325461,-18.70052747,-5.230747123,3.220604855,18.62627838,Evening,Gold,Phone,Electronics,Long-Term
-0.586303486,-5.49170326,-4.949918864,7.696143524,5.784425044,-5.616083366,-2.039550447,9.092132799,-9.102073467,-5.613114452,Evening,Platinum,,Home,
10.51558508,,-0.415904152,8.841163426,-9.307153403,6.359259876,1.648466204,9.958382207,-7.917403654,-5.289535641,,Platinum,SMS,Electronics,Long-Term
4.466478286,0.383377851,3.835374059,-1.38947364,7.285140686,-8.095532503,-7.082898353,6.41903081,23.40607048,0.866042579,Afternoon,Platinum,,Beauty,VIP
10.19801443,-9.12418089,7.721800701,-11.99637739,-7.279400046,-20.63263723,-21.61321382,1.134517015,-3.764655084,17.13697668,Afternoon,Bronze,Phone,Electronics,
-7.963676139,-1.825175239,3.506645653,-8.429051734,5.377690235,-19.18113247,14.35023509,-12.15434439,13.08594819,8.041369935,,Silver,,Beauty,
-2.925220646,-18.19645398,10.05033493,9.249190554,3.58524461,6.136640104,-1.86617164,-2.631209448,-8.290456728,19.2724221,Afternoon,,Email,Home,
7.506666228,2.410657138,-6.209626709,-10.19751561,-3.809896433,8.917053256,9.36313599,22.24417976,4.329682087,-14.85738825,Afternoon,Gold,Phone,Electronics,
-13.48338077,8.765971921,7.720753949,-287.9636355,13.70772191,-4.143960136,-0.160181872,-15.2051817,-9.715516292,,Evening,,,Clothing,Long-Term
,9.297195004,-9.186726371,1.169357059,22.12074508,-9.02444961,7.311773921,6.443282437,,-4.474519279,Morning,Silver,SMS,Home,Long-Term
5.019451208,122.1507149,14.34398226,-12.13052918,-9.237942733,0.722498639,9.814033633,7.368947397,8.840137464,0.721366546,Morning,,,Clothing,Long-Term
-10.47287431,-23.10236396,1.642328187,-10.61009471,1.022837305,1.326606917,19.03263647,-14.40165072,7.042378766,13.04429297,Afternoon,Platinum,,Sports,
3.365112497,-21.60444401,-1.362240059,-3.086226479,-0.68690733,4.075733893,-2.426428649,-11.92214399,-5.330898818,10.30083035,,,,Electronics,Long-Term
-12.31306624,-14.20285141,21.11322904,-7.50521837,-6.346810869,7.617885591,9.938026532,-6.011718707,-6.981144735,6.865956362,Morning,Silver,Phone,,New Customer
-9.32961163,-5.225008317,-8.035413938,4.807158816,3.949214131,4.726862184,-0.007689695,12.97276611,2.566494477,-8.956641002,,,,Beauty,Long-Term
16.08088002,-7.516966659,38.8927274,-1.189229009,-0.251458166,-0.845309507,17.99263516,2.552348294,-0.602903355,1.303553913,Morning,,Phone,Clothing,Long-Term
-5.577447589,0.514361828,3.3581887,6.055655594,-1.287489623,-3.918068574,,4.105348086,2.954476246,-3.970036844,,Silver,Phone,Clothing,
-2.078030374,-2.172897457,-2.371589501,9.4862523,-12.09407596,-17.58090053,-3.438993053,-4.415234742,,8.457673025,,Platinum,,Sports,Long-Term
16.49948195,-13.57123974,9.328351894,-8.585950403,14.11550573,-7.280092587,-0.276859584,-1.467576175,-3.952378656,-2.751160279,,,Email,Beauty,VIP
0.505328107,-5.697976438,18.20024994,-6.044245973,-2.954526757,-7.406035889,-6.003260594,10.37763846,-10.30693237,4.463714048,Morning,,,Beauty,
-32.37903543,13.50263032,8.233941444,9.451271842,1.249908611,14.10618219,-11.04520661,,2.844976738,-17.0164261,,Gold,Phone,Electronics,
-4.697140365,-2.910110441,3.850034629,-17.28260145,9.461339482,7.652816794,10.03285834,0.981592283,-13.64499195,-5.098038878,Evening,Platinum,Email,Sports,
1.729353257,-9.861094116,20.97879959,-12.01978334,-10.19426804,1.27593172,-12.35427031,0.1611106,13.07154855,-3.075818398,Evening,Bronze,Email,Sports,
5.794336403,-14.04217382,-6.875781192,-6.235339486,5.303611896,5.54682222,-16.5686042,-6.46296769,-8.802652506,-0.770343551,Afternoon,Gold,SMS,Home,
,15.69941466,-20.89500743,-5.539275931,-3.987792115,-10.77127287,-3.237278097,-3.85862053,-6.290092835,-10.8090822,Evening,,Phone,Clothing,New Customer
-7.302545824,11.61711675,4.178116894,6.21811572,-8.564679772,4.532515065,-9.694101256,-5.848896923,-0.863607605,-11.17996819,Evening,Silver,Phone,Electronics,Long-Term
10.03448644,13.26168954,-5.548102947,-2.892742771,2.558407622,,3.570370545,6.352848053,5.263933869,-0.264319688,Evening,Silver,Phone,Home,
8.304646478,8.165164829,2.217555467,-7.190643499,11.50622373,-10.29012051,5.320734287,-3.563381881,21.57851589,-10.21857067,Afternoon,,,Home,Long-Term
12.93622723,-6.621814281,,-7.698535949,-5.139944829,-6.273176867,2.098806148,-6.83499622,0.553596541,-6.502737403,Evening,Platinum,SMS,Electronics,
19.12034048,11.43994216,5.005789358,-1.893921499,6.945424696,14.67304346,4.265771078,-12.27190228,-7.307280024,7.840393148,,Silver,SMS,,
1.087695686,-3.1731907,4.420162022,7.569421212,6.480300746,,22.34093311,-7.88964792,2.816148681,-14.03618069,Evening,Bronze,SMS,Beauty,
-7.964404149,1.268580171,17.65530435,2.381621486,-16.19338733,4.315240235,-7.214763532,-10.23218599,12.05488424,-11.66129517,,Silver,SMS,Clothing,Long-Term
1.715791958,-8.014734538,-13.24261318,-4.537604916,3.419995111,1.260546911,4.615172955,7.660513719,7.915151804,-8.575994553,Afternoon,,,Electronics,
-15.06076814,,3.567442522,-13.7927079,-0.301921362,-6.306871593,2.820139631,6.633013888,8.642880754,,Evening,Silver,,Beauty,
11.40733501,12.62996579,5.286420272,5.695234411,4.188951457,28.1869393,4.726557895,-0.652070617,14.96078919,-4.972067864,,,,Clothing,
12.3568671,-2.698940948,-2.688201539,10.13739583,15.23501852,6.577648639,4.247495551,8.851812628,-6.856276453,-0.917265639,,Silver,,Home,Long-Term
4.782759323,-0.688909551,-9.313625737,-7.678025657,7.570344082,-16.9124637,-7.059919417,-5.222534924,-0.975218686,9.68526494,Morning,Platinum,Email,,New Customer
-11.77577988,-16.9714284,-6.249270766,-9.58388593,-5.937150231,-9.488341548,7.620590559,-21.06360386,-0.701180894,-6.59694204,Morning,Platinum,Phone,Beauty,New Customer
-7.573171632,1.886774755,3.728501116,-7.137681802,-4.008497625,-359.619259,11.52072971,-16.50932321,-0.262165885,2.004207338,,,Phone,Beauty,
-8.330269016,-4.068424225,-4.146615008,6.575474315,2.747910468,-6.231415518,7.920324104,2.094483376,-18.35840043,-9.995671387,,Platinum,,Clothing,New Customer
10.15636432,10.16170828,6.42275524,-10.36343175,-1.369734468,4.520463636,7.243029484,-11.5359499,-5.470245432,12.75774547,,Silver,,Beauty,VIP
-5.95068867,-1.243049299,1.611636293,14.67968543,-5.522307995,-7.705982877,-11.17720835,,-17.16381672,-9.5067226,,Silver,,Clothing,
6.111697104,-11.5978896,15.04453094,14.99200453,7.016111152,-3.957979528,19.598592,7.557072222,8.744032295,-6.602907172,,Platinum,,Home,
-3.254835643,6.498001859,-9.314226628,6.303066033,-4.988436169,-3.514778391,-0.985279239,-3.520820712,-3.351616863,13.71286245,,Gold,,Beauty,
-5.945353734,5.172907656,4.559358127,-6.786474711,0.272188362,9.230651153,1.927391648,-13.48072485,-0.821222593,11.42188693,Evening,Gold,,Clothing,New Customer
3.470282177,14.30810706,22.50166831,-18.95091584,-11.47053629,-16.73173442,3.041136729,,5.854662833,20.12785616,,,SMS,Clothing,VIP
-6.758351138,-5.272020163,14.00336948,7.418841371,-12.3051442,-6.273942614,,3.237355478,-11.58743792,1.752289483,,Platinum,Phone,Home,Long-Term
4.655738979,-5.082955293,3.754639112,7.399998611,6.747890397,-12.43241757,0.162395754,-8.595452913,,-7.903302841,Morning,Silver,Phone,Home,VIP
-21.72999678,0.101497645,19.43575125,-0.077328009,-168.804478,-2.119189204,-0.951385015,13.98993535,4.453445836,14.01476164,Afternoon,Platinum,SMS,Home,VIP
-14.14610648,1.323977177,5.586222763,-7.149696318,-17.83620988,-16.83701407,-15.73079309,-7.862320468,-15.59698149,6.132396054,Evening,,Phone,Clothing,VIP
1.465336133,10.26682363,10.11582278,-276.5040876,9.7951162,-2.268037988,2.630744739,-7.564118158,-13.22089086,13.00636181,,Platinum,SMS,Clothing,Long-Term
-11.06224748,6.986287145,6.067161286,11.43829216,-7.362329736,5.761768874,-6.491567385,-8.155499307,-14.44327976,-16.75978929,,Bronze,Phone,Clothing,Long-Term
-7.270577021,-4.726928241,7.214037318,-14.270052,0.945569418,5.647435429,-67.33024851,-0.541924932,-5.68233422,4.539498053,,Platinum,,Clothing,Long-Term
-3.888482968,8.141472642,-5.950895908,13.50665198,-1.592128743,-1.501776979,6.017367867,-3.373739315,3.57801671,-5.093881523,,Gold,Email,,
-11.22727535,-6.879540513,62.60848962,2.986934357,-10.95275019,-4.901972686,6.56389528,4.874057586,5.23958101,-14.6062546,Afternoon,Bronze,,Clothing,
1.575233126,2.931964999,-2.563723996,2.66314551,14.23197909,,-5.260230534,19.65683687,-531.6415607,7.11745772,,,Email,Sports,
-3.489413226,-18.77392265,-17.84662593,-3.133178729,2.776969929,17.46610922,6.506348286,1.622820909,2.008847835,,Morning,,SMS,Clothing,VIP
6.662802515,-7.308637221,16.09484048,-3.895507863,2.156885419,-0.374349579,11.7254012,5.317888929,-8.456157893,,Afternoon,Gold,,,VIP
-0.53421064,-1.989361949,17.67543837,-11.46129634,2.923950897,-15.56619444,-6.549634951,-9.062440814,-0.846709925,-23.39536296,,,,Electronics,New Customer
-14.65256398,8.742656083,-15.3787293,6.758433723,-17.28264868,27.35453242,-11.59103524,0.409904863,6.216677756,-3.619014599,,,,Home,
0.066931131,-13.48488088,-8.079007846,-17.48768966,17.63412062,-9.617699022,-3.437879861,-10.05416802,-6.772878824,-5.209431163,Afternoon,Silver,,Sports,Long-Term
9.479284947,7.292975061,5.023598436,-4.593691491,8.817030548,-2.421687083,-6.423039024,-4.740315098,22.12561077,5.951075413,Morning,,Email,Home,VIP
0.584288488,-8.607373861,-7.667846168,2.0425999,-2.686036351,6.455649387,16.54036541,4.589880594,11.0417811,9.653707864,Evening,Platinum,SMS,Sports,Long-Term
7.643173138,-1.008183896,-4.519615314,-7.716026456,2.770401257,-11.05008491,13.8440438,-20.7406257,17.12668111,,Evening,Silver,Phone,Clothing,New Customer
,1.719840514,-10.87692974,-1.883465173,-2.815061452,9.359620366,-11.33483506,9.555163713,,-7.564573792,,Platinum,,Clothing,Long-Term
7.888733882,7.056754132,0.985469311,-4.465391443,-6.496680627,-2.028635489,-18.6372294,16.79628076,-0.469058092,-3.941769004,,Gold,Phone,,Long-Term
-11.97203777,-3.06827882,1.466740169,7.988112708,-16.80315087,-9.695425813,18.358178,-13.84989468,0.470142679,3.887130609,,Silver,Phone,Home,
,1.97338507,-0.116569504,13.46195968,9.428482918,-6.456041487,12.07886869,-1.259978945,1.111256043,-10.24747574,Morning,,SMS,Sports,Long-Term
-11.20117307,2.631223783,-8.041185419,-19.67765092,7.691894645,-2.386604619,12.9624615,-1.719953055,3.499111526,-3.285655539,,Platinum,Phone,Electronics,VIP
1.128171654,6.280724155,17.38989143,0.702873203,-15.99486034,0.889028283,-7.382243352,0.507785158,-3.417019125,8.238173414,,Gold,,,New Customer
-0.540071185,0.515173615,-2.472574979,2.798644216,-7.389930523,-6.984592109,2.885269389,5.559886302,16.53919237,-5.715510563,,Bronze,,Sports,
-5.69953262,-1.757955673,-8.959904304,1.774443464,-0.444734958,3.774704206,7.43292002,14.88762933,11.66294012,14.83805499,Afternoon,,Phone,Electronics,Long-Term
-2.334863439,0.029677738,1.658091661,-10.74886682,-2.256656158,-2.157267494,12.26222269,,-8.790973673,2.468285114,,Silver,,Electronics,
3.406637758,13.70719242,2.960561723,-3.903442978,-25.28089564,10.68008851,-2.312987022,,-8.001091056,15.19791863,Evening,Platinum,,Electronics,New Customer
-5.811931507,22.86956093,3.584399732,-5.474233981,11.48958958,8.283116927,-14.14185373,8.315915421,-8.427067417,-4.209437684,,Bronze,Email,Home,
6.629755636,-15.36247698,-14.46281584,5.693546768,3.842863442,-11.6771788,10.56295276,4.676066235,7.90751273,-5.699651158,,Bronze,SMS,Electronics,VIP
-7.501316672,3.042286905,,0.998516406,15.47349665,6.918323099,6.45036922,-11.95863918,-12.40549506,-11.61817236,Afternoon,Platinum,SMS,Beauty,
0.616757465,,-14.62284969,2.684323593,6.015836506,-16.68626884,,11.16127649,-14.38293851,2.992357902,Morning,Bronze,,Sports,VIP
-6.86829226,3.223643786,-9.395854395,12.88740547,-2.842738929,2.159603723,-296.5909492,-3.185762633,5.545819978,25.27066195,Evening,Gold,Phone,Home,New Customer
,-2.170251134,-0.631762322,-7.288548149,,-11.36612826,-2.26001707,-4.650217059,1.393657795,-4.877032339,,Platinum,SMS,Clothing,
7.869880453,-5.568613417,-2.09606345,11.29766017,-4.001075796,-6.460118574,9.83699578,-3.206081452,,11.14917254,,,,Clothing,
9.741947799,,6.940673366,10.45246231,-3.579460201,0.534241424,18.41540112,-8.517469997,10.30937925,-1.74771707,,Platinum,,Beauty,
-0.351311079,-20.37555568,3.032485468,1.894327106,,13.67351781,-17.99184597,-17.81529484,14.20323205,,,Silver,SMS,Home,Long-Term
-8.289329737,6.262279611,-8.110477772,10.68028419,12.59749862,17.41092979,3.476631042,3.700472294,4.856117153,5.145598004,,Bronze,Email,Home,
-2.264067292,0.087798575,-9.488942656,-8.614408643,-7.149943857,6.461219231,-0.086500241,-8.16993475,-10.08804528,1.117014889,Evening,,Email,Electronics,
-11.10196871,0.100160216,-5.155296239,15.14461697,3.742744957,-0.21135339,14.67719331,-17.96825041,-6.698138262,24.11877792,Afternoon,Platinum,SMS,Home,New Customer
18.05564989,7.382294282,16.59351221,11.72944709,-5.634172944,-7.361512351,1.158884648,-5.214281916,-3.236923712,-8.749144267,Evening,Bronze,Email,Electronics,VIP
9.956262512,1.178031116,30.79882975,-5.823224342,25.90505528,9.027266153,-6.691691148,-7.493316473,-1.018853056,-1.824452949,,Silver,Phone,Beauty,VIP
15.06433655,-0.531754269,-1.330769709,0.478719995,2.655309513,-3.21000263,346.0297307,-3.62908255,6.054729136,-8.788157592,,Silver,SMS,Clothing,
-12.56977286,-7.370891417,-7.068350733,-22.82419911,-2.389125839,10.84454243,9.445832688,-0.610200439,-9.57720198,-12.74487876,,Bronze,,Electronics,New Customer
-15.01554924,23.15474103,-11.1516678,,18.02445938,2.367948164,1.066562128,-11.9865546,-2.458462654,-10.58964158,Afternoon,Platinum,Phone,Beauty,New Customer
-0.540613026,8.724832338,-19.14049195,-13.23501912,-13.94600742,-8.011070626,0.794422541,10.82447033,2.332900242,-2.411739444,Morning,Gold,,Beauty,Long-Term
0.626252174,,8.549195467,,-0.190784464,3.81889478,27.69468979,8.699303329,-10.6459905,2.722621448,,Platinum,SMS,Beauty,VIP
-9.943533518,15.52118056,14.82164995,-8.280195032,9.484868887,2.463011726,4.167892044,-13.7665643,24.28705081,9.41626722,Morning,,Phone,Clothing,VIP
1.960125221,7.464959911,-15.67879017,6.476763683,3.000114078,17.70923653,13.41354551,-3.556847769,,,Morning,Silver,Phone,,VIP
-6.939691092,14.12837805,2.762179539,-1.429304255,9.787056602,-3.769944096,-0.290198948,-10.09239209,3.08459718,-12.48231034,Afternoon,Platinum,SMS,Clothing,
-4.036530519,-10.81161043,6.489301827,-8.82338745,-7.002916334,-2.755685764,6.518509649,-3.685078812,,-0.988459058,Afternoon,Platinum,,,VIP
-8.592399322,-3.534703758,-7.783586443,-10.97475164,4.375343191,6.334677572,-1.170494053,-1.852981906,-7.642125505,-1.953375723,Evening,Bronze,,Sports,
7.087507403,-5.242521971,5.842219351,,-3.590772436,-1.730417193,4.490274468,-9.089458654,-6.441196275,0.875036937,Evening,,Email,Beauty,Long-Term
